stand_id,geo,proj_id,DoTreat,selected,ETrt_YR,area,p_california_spotted_owl,p_storage,p_functional_fire,p_forest_structure,p_max_sdi,cost,weightedPriority,Pr_1_weighted_priorities,scenario_write_tags
3785,"POLYGON ((-2138363.8119731266 2255703.832999289, -2138363.8119731266 2255403.832999289, -2138063.8119731266 2255403.832999289, -2138063.8119731266 2255703.832999289, -2138363.8119731266 2255703.832999289))",2,1,1,1,0.09,0.1399999857,0.6748272181,1.663762271,1.229279637,1.609357953,450000000,0.09910434581,1,20230322-11-42
3786,"POLYGON ((-2138363.8119731266 2255403.832999289, -2138363.8119731266 2255103.832999289, -2138063.8119731266 2255103.832999289, -2138063.8119731266 2255403.832999289, -2138363.8119731266 2255403.832999289))",2,1,1,1,0.09,0.3799999952,0.5340229869,1.666164398,1.2237335,1.607935727,450000000,0.1002453572,1,20230322-11-42
3787,"POLYGON ((-2138363.8119731266 2255103.832999289, -2138363.8119731266 2254803.832999289, -2138063.8119731266 2254803.832999289, -2138063.8119731266 2255103.832999289, -2138363.8119731266 2255103.832999289))",2,1,1,1,0.09,0.3399999738,0.4939175844,1.772668839,1.284645945,1.379918545,450000000,0.09333142239,1,20230322-11-42
3788,"POLYGON ((-2138363.8119731266 2254803.832999289, -2138363.8119731266 2254503.832999289, -2138063.8119731266 2254503.832999289, -2138063.8119731266 2254803.832999289, -2138363.8119731266 2254803.832999289))",2,1,1,1,0.09,1.239999995,0.4022642374,1.751080215,1.064086929,0.2323443294,450000000,0.0600563879,1,20230322-11-42
3892,"POLYGON ((-2138963.8119731266 2255703.832999289, -2138963.8119731266 2255403.832999289, -2138663.8119731266 2255403.832999289, -2138663.8119731266 2255703.832999289, -2138963.8119731266 2255703.832999289))",2,1,1,1,0.09,0.5200000107,0.8418192118,1.824629605,1.148533374,0.813592732,450000000,0.07859864503,1,20230322-11-42
3894,"POLYGON ((-2138963.8119731266 2255103.832999289, -2138963.8119731266 2254803.832999289, -2138663.8119731266 2254803.832999289, -2138663.8119731266 2255103.832999289, -2138963.8119731266 2255103.832999289))",2,1,1,1,0.09,0.3000000119,0.5148974955,1.718415439,1.199701861,0.971693635,450000000,0.07724297547,1,20230322-11-42
3944,"POLYGON ((-2138663.8119731266 2256303.832999289, -2138663.8119731266 2256003.832999289, -2138363.8119731266 2256003.832999289, -2138363.8119731266 2256303.832999289, -2138663.8119731266 2256303.832999289))",2,1,1,1,0.09,0.01999998093,0.5630060136,1.726970971,1.199977428,1.219492584,450000000,0.08315740759,1,20230322-11-42
3945,"POLYGON ((-2138663.8119731266 2256003.832999289, -2138663.8119731266 2255703.832999289, -2138363.8119731266 2255703.832999289, -2138363.8119731266 2256003.832999289, -2138663.8119731266 2256003.832999289))",2,1,1,1,0.09,0.6800000072,0.8084013015,1.573889196,1.185843721,1.075824268,450000000,0.08702412831,1,20230322-11-42
3946,"POLYGON ((-2138663.8119731266 2255703.832999289, -2138663.8119731266 2255403.832999289, -2138363.8119731266 2255403.832999289, -2138363.8119731266 2255703.832999289, -2138663.8119731266 2255703.832999289))",2,1,1,1,0.09,0.3199999928,1.016451273,1.838845432,1.30717653,1.565503538,450000000,0.1065394803,1,20230322-11-42
3947,"POLYGON ((-2138663.8119731266 2255403.832999289, -2138663.8119731266 2255103.832999289, -2138363.8119731266 2255103.832999289, -2138363.8119731266 2255403.832999289, -2138663.8119731266 2255403.832999289))",2,1,1,1,0.09,1.219999999,0.8687097132,1.67808634,1.052402794,0.3040255308,450000000,0.06673326493,1,20230322-11-42
3948,"POLYGON ((-2138663.8119731266 2255103.832999289, -2138663.8119731266 2254803.832999289, -2138363.8119731266 2254803.832999289, -2138363.8119731266 2255103.832999289, -2138663.8119731266 2255103.832999289))",2,1,1,1,0.09,0.3000000119,0.470923245,1.766857088,1.243515253,1.177347392,450000000,0.08496326362,1,20230322-11-42
3997,"POLYGON ((-2134763.8119731266 2257203.832999289, -2134763.8119731266 2256903.832999289, -2134463.8119731266 2256903.832999289, -2134463.8119731266 2257203.832999289, -2134763.8119731266 2257203.832999289))",2,1,1,1,0.09,0.3999999762,1.041506909,1.355394334,1.060163788,0.5187046826,450000000,0.06306437035,1,20230322-11-42
3998,"POLYGON ((-2134763.8119731266 2256903.832999289, -2134763.8119731266 2256603.832999289, -2134463.8119731266 2256603.832999289, -2134463.8119731266 2256903.832999289, -2134763.8119731266 2256903.832999289))",2,1,1,1,0.09,0.4599999785,1.16351746,1.627531648,1.326061249,1.577092826,450000000,0.1082855009,1,20230322-11-42
3999,"POLYGON ((-2134763.8119731266 2256603.832999289, -2134763.8119731266 2256303.832999289, -2134463.8119731266 2256303.832999289, -2134463.8119731266 2256603.832999289, -2134763.8119731266 2256603.832999289))",2,1,1,1,0.09,1.639999986,0.9178918302,1.33576718,1.033948764,0.2051116824,450000000,0.06496343044,1,20230322-11-42
4000,"POLYGON ((-2134763.8119731266 2256303.832999289, -2134763.8119731266 2256003.832999289, -2134463.8119731266 2256003.832999289, -2134463.8119731266 2256303.832999289, -2134763.8119731266 2256303.832999289))",2,1,1,1,0.09,0.2599999905,0.4060394168,1.396277815,1.133329377,1.086236753,450000000,0.07517994914,1,20230322-11-42
4001,"POLYGON ((-2134763.8119731266 2256003.832999289, -2134763.8119731266 2255703.832999289, -2134463.8119731266 2255703.832999289, -2134463.8119731266 2256003.832999289, -2134763.8119731266 2256003.832999289))",2,1,1,1,0.09,0.01999998093,0.5814444423,1.690541506,1.194378406,1.096501075,450000000,0.07863942585,1,20230322-11-42
4002,"POLYGON ((-2134763.8119731266 2255703.832999289, -2134763.8119731266 2255403.832999289, -2134463.8119731266 2255403.832999289, -2134463.8119731266 2255703.832999289, -2134763.8119731266 2255703.832999289))",2,1,1,1,0.09,0.04000002146,0.9340151995,1.715698242,1.214043453,1.324806869,450000000,0.09137646888,1,20230322-11-42
4003,"POLYGON ((-2134763.8119731266 2255403.832999289, -2134763.8119731266 2255103.832999289, -2134463.8119731266 2255103.832999289, -2134463.8119731266 2255403.832999289, -2134763.8119731266 2255403.832999289))",2,1,1,1,0.09,0.5,0.9295646846,1.62081486,1.295102298,1.437348872,450000000,0.1007477999,1,20230322-11-42
4004,"POLYGON ((-2134763.8119731266 2255103.832999289, -2134763.8119731266 2254803.832999289, -2134463.8119731266 2254803.832999289, -2134463.8119731266 2255103.832999289, -2134763.8119731266 2255103.832999289))",2,1,1,1,0.09,1.639999986,0.9128362015,1.304373413,1.095820263,0.4742805958,450000000,0.07471737267,1,20230322-11-42
4005,"POLYGON ((-2134763.8119731266 2254803.832999289, -2134763.8119731266 2254503.832999289, -2134463.8119731266 2254503.832999289, -2134463.8119731266 2254803.832999289, -2134763.8119731266 2254803.832999289))",2,1,1,1,0.09,0.1000000238,0.6525785327,1.704653263,1.207546175,1.297176719,450000000,0.08769430107,1,20230322-11-42
4006,"POLYGON ((-2134763.8119731266 2254503.832999289, -2134763.8119731266 2254203.832999289, -2134463.8119731266 2254203.832999289, -2134463.8119731266 2254503.832999289, -2134763.8119731266 2254503.832999289))",2,1,1,1,0.09,0.1399999857,0.7066874504,1.627880931,1.192318052,1.031647727,450000000,0.07855960513,1,20230322-11-42
4007,"POLYGON ((-2134763.8119731266 2254203.832999289, -2134763.8119731266 2253903.832999289, -2134463.8119731266 2253903.832999289, -2134463.8119731266 2254203.832999289, -2134763.8119731266 2254203.832999289))",2,1,1,1,0.09,0.7600000054,0.9577161558,1.697808802,1.078622416,0.4675881863,450000000,0.06851186152,1,20230322-11-42
4008,"POLYGON ((-2134763.8119731266 2253903.832999289, -2134763.8119731266 2253603.832999289, -2134463.8119731266 2253603.832999289, -2134463.8119731266 2253903.832999289, -2134763.8119731266 2253903.832999289))",2,1,1,1,0.09,0.3399999738,1.060765151,1.536941946,1.130541041,0.7682976872,450000000,0.07409181178,1,20230322-11-42
4009,"POLYGON ((-2134763.8119731266 2253603.832999289, -2134763.8119731266 2253303.832999289, -2134463.8119731266 2253303.832999289, -2134463.8119731266 2253603.832999289, -2134763.8119731266 2253603.832999289))",2,1,1,1,0.09,0,0.6854147613,1.681976378,1.238669962,1.356897563,450000000,0.08911832697,1,20230322-11-42
4010,"POLYGON ((-2134763.8119731266 2253303.832999289, -2134763.8119731266 2253003.832999289, -2134463.8119731266 2253003.832999289, -2134463.8119731266 2253303.832999289, -2134763.8119731266 2253303.832999289))",2,1,1,1,0.09,0.4200000167,0.6986765265,1.588102818,1.296890736,1.18734552,450000000,0.08814208252,1,20230322-11-42
4454,"POLYGON ((-2134463.8119731266 2256903.832999289, -2134463.8119731266 2256603.832999289, -2134163.8119731266 2256603.832999289, -2134163.8119731266 2256903.832999289, -2134463.8119731266 2256903.832999289))",2,1,1,1,0.09,0.3399999738,0.6693929136,1.479763001,1.153763473,1.134749636,450000000,0.08200082208,1,20230322-11-42
4458,"POLYGON ((-2134463.8119731266 2255703.832999289, -2134463.8119731266 2255403.832999289, -2134163.8119731266 2255403.832999289, -2134163.8119731266 2255703.832999289, -2134463.8119731266 2255703.832999289))",2,1,1,1,0.09,0.3799999952,0.3425570726,1.387606978,1.210199848,1.171992913,450000000,0.07976518115,1,20230322-11-42
4459,"POLYGON ((-2134463.8119731266 2255403.832999289, -2134463.8119731266 2255103.832999289, -2134163.8119731266 2255103.832999289, -2134163.8119731266 2255403.832999289, -2134463.8119731266 2255403.832999289))",2,1,1,1,0.09,0.6399999857,0.9994573244,1.562596381,0.9832397252,0.415330112,450000000,0.0630592842,1,20230322-11-42
4460,"POLYGON ((-2134463.8119731266 2255103.832999289, -2134463.8119731266 2254803.832999289, -2134163.8119731266 2254803.832999289, -2134163.8119731266 2255103.832999289, -2134463.8119731266 2255103.832999289))",2,1,1,1,0.09,0.4399999976,0.8202107847,1.662419021,1.285832942,1.606942117,450000000,0.1049850606,1,20230322-11-42
4461,"POLYGON ((-2134463.8119731266 2254803.832999289, -2134463.8119731266 2254503.832999289, -2134163.8119731266 2254503.832999289, -2134163.8119731266 2254803.832999289, -2134463.8119731266 2254803.832999289))",2,1,1,1,0.09,0,0.6836111248,1.716653109,1.279166698,1.447061896,450000000,0.09312573578,1,20230322-11-42
4462,"POLYGON ((-2134463.8119731266 2254503.832999289, -2134463.8119731266 2254203.832999289, -2134163.8119731266 2254203.832999289, -2134163.8119731266 2254503.832999289, -2134463.8119731266 2254503.832999289))",2,1,1,1,0.09,0.04000002146,0.9443372786,1.698042393,1.205557063,1.162399963,450000000,0.08556057182,1,20230322-11-42
4463,"POLYGON ((-2134463.8119731266 2254203.832999289, -2134463.8119731266 2253903.832999289, -2134163.8119731266 2253903.832999289, -2134163.8119731266 2254203.832999289, -2134463.8119731266 2254203.832999289))",2,1,1,1,0.09,0.5200000107,1.030751487,1.670830429,1.136958361,0.8254227191,450000000,0.07938530079,1,20230322-11-42
4464,"POLYGON ((-2134463.8119731266 2253903.832999289, -2134463.8119731266 2253603.832999289, -2134163.8119731266 2253603.832999289, -2134163.8119731266 2253903.832999289, -2134463.8119731266 2253903.832999289))",2,1,1,1,0.09,0,0.9426624775,1.693620265,1.287543625,1.202583879,450000000,0.08748363547,1,20230322-11-42
4465,"POLYGON ((-2134463.8119731266 2253603.832999289, -2134463.8119731266 2253303.832999289, -2134163.8119731266 2253303.832999289, -2134163.8119731266 2253603.832999289, -2134463.8119731266 2253603.832999289))",2,1,1,1,0.09,0.01999998093,0.9918406941,1.680100918,1.238019064,1.021391882,450000000,0.08120847038,1,20230322-11-42
4466,"POLYGON ((-2134463.8119731266 2253303.832999289, -2134463.8119731266 2253003.832999289, -2134163.8119731266 2253003.832999289, -2134163.8119731266 2253303.832999289, -2134463.8119731266 2253303.832999289))",2,1,1,1,0.09,0,0.9522115663,1.667912304,1.324662268,1.269250691,450000000,0.09011668778,1,20230322-11-42
4467,"POLYGON ((-2134463.8119731266 2253003.832999289, -2134463.8119731266 2252703.832999289, -2134163.8119731266 2252703.832999289, -2134163.8119731266 2253003.832999289, -2134463.8119731266 2253003.832999289))",2,1,1,1,0.09,0.3600000143,1.162678108,1.465723366,1.247188613,1.163419604,450000000,0.08997317749,1,20230322-11-42
4925,"POLYGON ((-2134163.8119731266 2256003.832999289, -2134163.8119731266 2255703.832999289, -2133863.8119731266 2255703.832999289, -2133863.8119731266 2256003.832999289, -2134163.8119731266 2256003.832999289))",2,1,1,1,0.09,1.400000006,0.9811555445,1.408214808,1.197260246,0.8845629022,450000000,0.08931779695,1,20230322-11-42
4926,"POLYGON ((-2134163.8119731266 2255703.832999289, -2134163.8119731266 2255403.832999289, -2133863.8119731266 2255403.832999289, -2133863.8119731266 2255703.832999289, -2134163.8119731266 2255703.832999289))",2,1,1,1,0.09,0.2400000095,0.845984742,1.583208501,1.173316777,1.165318236,450000000,0.0852623286,1,20230322-11-42
4927,"POLYGON ((-2134163.8119731266 2255403.832999289, -2134163.8119731266 2255103.832999289, -2133863.8119731266 2255103.832999289, -2133863.8119731266 2255403.832999289, -2134163.8119731266 2255403.832999289))",2,1,1,1,0.09,0.9600000009,1.084809661,1.463541985,1.179104939,1.029009916,450000000,0.09064018707,1,20230322-11-42
4928,"POLYGON ((-2134163.8119731266 2255103.832999289, -2134163.8119731266 2254803.832999289, -2133863.8119731266 2254803.832999289, -2133863.8119731266 2255103.832999289, -2134163.8119731266 2255103.832999289))",2,1,1,1,0.09,0.3199999928,0.8595705479,1.618940949,1.193050683,1.421044916,450000000,0.09588278584,1,20230322-11-42
4929,"POLYGON ((-2134163.8119731266 2254803.832999289, -2134163.8119731266 2254503.832999289, -2133863.8119731266 2254503.832999289, -2133863.8119731266 2254803.832999289, -2134163.8119731266 2254803.832999289))",2,1,1,1,0.09,0.1999999881,0.7779894322,1.606701195,1.043498725,0.8968600631,450000000,0.07324539285,1,20230322-11-42
4930,"POLYGON ((-2134163.8119731266 2254503.832999289, -2134163.8119731266 2254203.832999289, -2133863.8119731266 2254203.832999289, -2133863.8119731266 2254503.832999289, -2134163.8119731266 2254503.832999289))",2,1,1,1,0.09,0,1.034795992,1.690137088,1.140420511,0.9032818675,450000000,0.07619825471,1,20230322-11-42
4931,"POLYGON ((-2134163.8119731266 2254203.832999289, -2134163.8119731266 2253903.832999289, -2133863.8119731266 2253903.832999289, -2133863.8119731266 2254203.832999289, -2134163.8119731266 2254203.832999289))",2,1,1,1,0.09,0,0.9337419197,1.630094886,1.244938582,1.250996023,450000000,0.08782518931,1,20230322-11-42
4932,"POLYGON ((-2134163.8119731266 2253903.832999289, -2134163.8119731266 2253603.832999289, -2133863.8119731266 2253603.832999289, -2133863.8119731266 2253903.832999289, -2134163.8119731266 2253903.832999289))",2,1,1,1,0.09,0,0.7186335921,1.616402566,1.305258542,1.436079353,450000000,0.09241657915,1,20230322-11-42
4933,"POLYGON ((-2134163.8119731266 2253603.832999289, -2134163.8119731266 2253303.832999289, -2133863.8119731266 2253303.832999289, -2133863.8119731266 2253603.832999289, -2134163.8119731266 2253603.832999289))",2,1,1,1,0.09,0,1.065797366,1.611461103,1.275264353,1.091288298,450000000,0.08399861925,1,20230322-11-42
4982,"POLYGON ((-2133863.8119731266 2255703.832999289, -2133863.8119731266 2255403.832999289, -2133563.8119731266 2255403.832999289, -2133563.8119731266 2255703.832999289, -2133863.8119731266 2255703.832999289))",2,1,1,1,0.09,0.9200000018,1.219511986,1.477834791,1.075260349,0.6021838486,450000000,0.0756989843,1,20230322-11-42
4983,"POLYGON ((-2133863.8119731266 2255403.832999289, -2133863.8119731266 2255103.832999289, -2133563.8119731266 2255103.832999289, -2133563.8119731266 2255403.832999289, -2133863.8119731266 2255403.832999289))",2,1,1,1,0.09,0.1800000072,1.094624229,1.484138638,1.084405892,1.127247602,450000000,0.08386446272,1,20230322-11-42
4984,"POLYGON ((-2133863.8119731266 2255103.832999289, -2133863.8119731266 2254803.832999289, -2133563.8119731266 2254803.832999289, -2133563.8119731266 2255103.832999289, -2133863.8119731266 2255103.832999289))",2,1,1,1,0.09,0.3999999762,0.8581768125,1.63598901,1.275908172,1.608760655,450000000,0.104596422,1,20230322-11-42
4985,"POLYGON ((-2133863.8119731266 2254803.832999289, -2133863.8119731266 2254503.832999289, -2133563.8119731266 2254503.832999289, -2133563.8119731266 2254803.832999289, -2133863.8119731266 2254803.832999289))",2,1,1,1,0.09,0.9600000009,0.8816474527,1.483248949,1.233282417,1.13901116,450000000,0.09304051624,1,20230322-11-42
4986,"POLYGON ((-2133863.8119731266 2254503.832999289, -2133863.8119731266 2254203.832999289, -2133563.8119731266 2254203.832999289, -2133563.8119731266 2254503.832999289, -2133863.8119731266 2254503.832999289))",2,1,1,1,0.09,0.06000000238,1.0072184,1.614220321,1.106482647,0.950569123,450000000,0.07698099853,1,20230322-11-42
4987,"POLYGON ((-2133863.8119731266 2254203.832999289, -2133863.8119731266 2253903.832999289, -2133563.8119731266 2253903.832999289, -2133563.8119731266 2254203.832999289, -2133863.8119731266 2254203.832999289))",2,1,1,1,0.09,0.04000002146,0.9719109684,1.669165075,1.17401512,0.9515761398,450000000,0.07784186629,1,20230322-11-42
5037,"POLYGON ((-2133563.8119731266 2255703.832999289, -2133563.8119731266 2255403.832999289, -2133263.8119731266 2255403.832999289, -2133263.8119731266 2255703.832999289, -2133563.8119731266 2255703.832999289))",2,1,1,1,0.09,0.6599999964,1.112531699,1.440071493,1.119478263,0.9672694616,450000000,0.08421751202,1,20230322-11-42
5038,"POLYGON ((-2133563.8119731266 2255403.832999289, -2133563.8119731266 2255103.832999289, -2133263.8119731266 2255103.832999289, -2133263.8119731266 2255403.832999289, -2133563.8119731266 2255403.832999289))",2,1,1,1,0.09,0.01999998093,1.050072197,1.50467062,1.16349557,1.391405344,450000000,0.0918670423,1,20230322-11-42
5039,"POLYGON ((-2133563.8119731266 2255103.832999289, -2133563.8119731266 2254803.832999289, -2133263.8119731266 2254803.832999289, -2133263.8119731266 2255103.832999289, -2133563.8119731266 2255103.832999289))",2,1,1,1,0.09,0.9600000009,1.117388234,1.396435022,1.172461316,1.019005213,450000000,0.08986340192,1,20230322-11-42
5040,"POLYGON ((-2133563.8119731266 2254803.832999289, -2133563.8119731266 2254503.832999289, -2133263.8119731266 2254503.832999289, -2133263.8119731266 2254803.832999289, -2133563.8119731266 2254803.832999289))",2,1,1,1,0.09,0.2200000286,1.251337081,1.592168987,1.037040085,0.6099534631,450000000,0.06872892081,1,20230322-11-42
5149,"POLYGON ((-2133263.8119731266 2255403.832999289, -2133263.8119731266 2255103.832999289, -2132963.8119731266 2255103.832999289, -2132963.8119731266 2255403.832999289, -2133263.8119731266 2255403.832999289))",2,1,1,1,0.09,0,0.9241069406,1.532362998,1.171723947,1.315066606,450000000,0.08793627156,1,20230322-11-42
5150,"POLYGON ((-2133263.8119731266 2255103.832999289, -2133263.8119731266 2254803.832999289, -2132963.8119731266 2254803.832999289, -2132963.8119731266 2255103.832999289, -2133263.8119731266 2255103.832999289))",2,1,1,1,0.09,0.8999999985,1.13310948,1.558502197,1.218173593,1.293391705,450000000,0.1011799552,1,20230322-11-42
5151,"POLYGON ((-2133263.8119731266 2254803.832999289, -2133263.8119731266 2254503.832999289, -2132963.8119731266 2254503.832999289, -2132963.8119731266 2254803.832999289, -2133263.8119731266 2254803.832999289))",2,1,1,1,0.09,0.6999999881,1.09114188,1.569080293,1.043426551,0.6750755012,450000000,0.0746947128,1,20230322-11-42
5253,"POLYGON ((-2132963.8119731266 2255103.832999289, -2132963.8119731266 2254803.832999289, -2132663.8119731266 2254803.832999289, -2132663.8119731266 2255103.832999289, -2132963.8119731266 2255103.832999289))",2,1,1,1,0.09,0.04000002146,1.087796189,1.707280159,1.133333534,1.391427159,450000000,0.09431074342,1,20230322-11-42
5330,"POLYGON ((-2132063.8119731266 2247003.832999289, -2132063.8119731266 2246703.832999289, -2131763.8119731266 2246703.832999289, -2131763.8119731266 2247003.832999289, -2132063.8119731266 2247003.832999289))",1,1,1,1,0.09,0.4399999976,0.622225225,1.540954232,1.187709212,0.7823020369,450000000,0.07151738483,1,20230322-11-42
5331,"POLYGON ((-2132063.8119731266 2246703.832999289, -2132063.8119731266 2246403.832999289, -2131763.8119731266 2246403.832999289, -2131763.8119731266 2246703.832999289, -2132063.8119731266 2246703.832999289))",1,1,1,1,0.09,0,0.6060511172,1.837389708,1.384821802,1.58286047,450000000,0.09961705051,1,20230322-11-42
5332,"POLYGON ((-2132063.8119731266 2246403.832999289, -2132063.8119731266 2246103.832999289, -2131763.8119731266 2246103.832999289, -2131763.8119731266 2246403.832999289, -2132063.8119731266 2246403.832999289))",1,1,1,1,0.09,0.01999998093,0.7946593612,1.760229886,1.407822371,1.620544493,450000000,0.1028058741,1,20230322-11-42
5333,"POLYGON ((-2132063.8119731266 2246103.832999289, -2132063.8119731266 2245803.832999289, -2131763.8119731266 2245803.832999289, -2131763.8119731266 2246103.832999289, -2132063.8119731266 2246103.832999289))",1,1,1,1,0.09,0.3600000143,0.8841420785,1.523198307,1.201499104,1.272858858,450000000,0.09058660258,1,20230322-11-42
5334,"POLYGON ((-2132063.8119731266 2245803.832999289, -2132063.8119731266 2245503.832999289, -2131763.8119731266 2245503.832999289, -2131763.8119731266 2245803.832999289, -2132063.8119731266 2245803.832999289))",1,1,1,1,0.09,0.1399999857,0.3267616034,1.411759168,1.126668155,1.286499351,450000000,0.07986800848,1,20230322-11-42
5375,"POLYGON ((-2131763.8119731266 2248503.832999289, -2131763.8119731266 2248203.832999289, -2131463.8119731266 2248203.832999289, -2131463.8119731266 2248503.832999289, -2131763.8119731266 2248503.832999289))",1,1,1,1,0.09,0.1000000238,0.1920514703,1.424373746,1.1966649,1.656938136,450000000,0.09174625323,1,20230322-11-42
5376,"POLYGON ((-2131763.8119731266 2248203.832999289, -2131763.8119731266 2247903.832999289, -2131463.8119731266 2247903.832999289, -2131463.8119731266 2248203.832999289, -2131763.8119731266 2248203.832999289))",1,1,1,1,0.09,0,0.5460550189,1.702603817,1.197660744,1.345795274,450000000,0.08681618641,1,20230322-11-42
5377,"POLYGON ((-2131763.8119731266 2247903.832999289, -2131763.8119731266 2247603.832999289, -2131463.8119731266 2247603.832999289, -2131463.8119731266 2247903.832999289, -2131763.8119731266 2247903.832999289))",1,1,1,1,0.09,0,0.6177005172,1.656449735,1.214975134,1.402185649,450000000,0.08932902687,1,20230322-11-42
5380,"POLYGON ((-2131763.8119731266 2247003.832999289, -2131763.8119731266 2246703.832999289, -2131463.8119731266 2246703.832999289, -2131463.8119731266 2247003.832999289, -2131763.8119731266 2247003.832999289))",1,1,1,1,0.09,0.9400000013,0.689634949,1.368694931,1.144911006,0.7706348747,450000000,0.07543552334,1,20230322-11-42
5381,"POLYGON ((-2131763.8119731266 2246703.832999289, -2131763.8119731266 2246403.832999289, -2131463.8119731266 2246403.832999289, -2131463.8119731266 2246703.832999289, -2131763.8119731266 2246703.832999289))",1,1,1,1,0.09,0.07999998331,0.5595705211,1.667847395,1.338834643,1.667387307,450000000,0.100554441,1,20230322-11-42
5382,"POLYGON ((-2131763.8119731266 2246403.832999289, -2131763.8119731266 2246103.832999289, -2131463.8119731266 2246103.832999289, -2131463.8119731266 2246403.832999289, -2131763.8119731266 2246403.832999289))",1,1,1,1,0.09,0.2599999905,0.9655670263,1.701046288,1.368087947,1.818223357,450000000,0.1133323462,1,20230322-11-42
5383,"POLYGON ((-2131763.8119731266 2246103.832999289, -2131763.8119731266 2245803.832999289, -2131463.8119731266 2245803.832999289, -2131463.8119731266 2246103.832999289, -2131763.8119731266 2246103.832999289))",1,1,1,1,0.09,0.4599999785,0.8327893466,1.710482776,1.364143968,1.780991256,450000000,0.1129433602,1,20230322-11-42
5384,"POLYGON ((-2131763.8119731266 2245803.832999289, -2131763.8119731266 2245503.832999289, -2131463.8119731266 2245503.832999289, -2131463.8119731266 2245803.832999289, -2131763.8119731266 2245803.832999289))",1,1,1,1,0.09,0.3199999928,0.6114893258,1.475470454,1.23269935,1.421462238,450000000,0.09203079932,1,20230322-11-42
5424,"POLYGON ((-2131463.8119731266 2248503.832999289, -2131463.8119731266 2248203.832999289, -2131163.8119731266 2248203.832999289, -2131163.8119731266 2248503.832999289, -2131463.8119731266 2248503.832999289))",1,1,1,1,0.09,0.07999998331,0.4414288402,1.538238406,1.178827301,1.0502344,450000000,0.07430780195,1,20230322-11-42
5425,"POLYGON ((-2131463.8119731266 2248203.832999289, -2131463.8119731266 2247903.832999289, -2131163.8119731266 2247903.832999289, -2131163.8119731266 2248203.832999289, -2131463.8119731266 2248203.832999289))",1,1,1,1,0.09,0.1999999881,0.6456255913,1.619782805,1.172645688,1.010742282,450000000,0.07750275333,1,20230322-11-42
5426,"POLYGON ((-2131463.8119731266 2247903.832999289, -2131463.8119731266 2247603.832999289, -2131163.8119731266 2247603.832999289, -2131163.8119731266 2247903.832999289, -2131463.8119731266 2247903.832999289))",1,1,1,1,0.09,0.1000000238,0.6987663209,1.711173534,1.201837748,1.046806484,450000000,0.07953327886,1,20230322-11-42
5428,"POLYGON ((-2131463.8119731266 2247303.832999289, -2131463.8119731266 2247003.832999289, -2131163.8119731266 2247003.832999289, -2131163.8119731266 2247303.832999289, -2131463.8119731266 2247303.832999289))",1,1,1,1,0.09,0.04000002146,0.5198242962,1.478937,1.240562856,1.256105781,450000000,0.08204865557,1,20230322-11-42
5429,"POLYGON ((-2131463.8119731266 2247003.832999289, -2131463.8119731266 2246703.832999289, -2131163.8119731266 2246703.832999289, -2131163.8119731266 2247003.832999289, -2131463.8119731266 2247003.832999289))",1,1,1,1,0.09,1.720000029,1.000659741,1.356100887,1.154505879,0.7006292045,450000000,0.08585158925,1,20230322-11-42
5430,"POLYGON ((-2131463.8119731266 2246703.832999289, -2131463.8119731266 2246403.832999289, -2131163.8119731266 2246403.832999289, -2131163.8119731266 2246703.832999289, -2131463.8119731266 2246703.832999289))",1,1,1,1,0.09,1.039999999,0.619925797,1.547023237,1.232811853,1.158025041,450000000,0.09231968028,1,20230322-11-42
5431,"POLYGON ((-2131463.8119731266 2246403.832999289, -2131463.8119731266 2246103.832999289, -2131163.8119731266 2246103.832999289, -2131163.8119731266 2246403.832999289, -2131463.8119731266 2246403.832999289))",1,1,1,1,0.09,1.439999998,0.6318250597,1.576726139,1.393081963,1.80162406,450000000,0.1219574094,1,20230322-11-42
5432,"POLYGON ((-2131463.8119731266 2246103.832999289, -2131463.8119731266 2245803.832999289, -2131163.8119731266 2245803.832999289, -2131163.8119731266 2246103.832999289, -2131463.8119731266 2246103.832999289))",1,1,1,1,0.09,1.180000007,0.7058715224,1.556518674,1.341457784,1.535140157,450000000,0.1095785857,1,20230322-11-42
5433,"POLYGON ((-2131463.8119731266 2245803.832999289, -2131463.8119731266 2245503.832999289, -2131163.8119731266 2245503.832999289, -2131163.8119731266 2245803.832999289, -2131463.8119731266 2245803.832999289))",1,1,1,1,0.09,0.1800000072,0.9179933369,1.632768989,1.271305442,1.512909651,450000000,0.09924623667,1,20230322-11-42
5469,"POLYGON ((-2131163.8119731266 2249703.832999289, -2131163.8119731266 2249403.832999289, -2130863.8119731266 2249403.832999289, -2130863.8119731266 2249703.832999289, -2131163.8119731266 2249703.832999289))",1,1,1,1,0.09,0.7199999988,0.6901775897,1.502613008,1.093045674,0.9076681063,450000000,0.07833261905,1,20230322-11-42
5472,"POLYGON ((-2131163.8119731266 2248803.832999289, -2131163.8119731266 2248503.832999289, -2130863.8119731266 2248503.832999289, -2130863.8119731266 2248803.832999289, -2131163.8119731266 2248803.832999289))",1,1,1,1,0.09,0,0.4871676564,1.5135203,1.24851808,1.28761673,450000000,0.08276435773,1,20230322-11-42
